time,Price_first,Price_max,Price_min,Price_last,Volume_sum,high,low,open,close,volume,open%,close%,high%,low%,RSI,%K,%D,Williams_%R,ADL,cmf,obv,macd,ichimoku_base_line,ichimoku_conversion_line,ichimoku_a,ichimoku_b
2020-12-20 12:00:00,14660.0,14660.0,14660.0,14660.0,229531,14660.0,14660.0,14660.0,14660.0,229531,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,15749791,2813.3677431437063,8650.0,12085.0,10367.5,8650.0
2020-12-21 09:00:00,17430.0,17430.0,17430.0,17430.0,2758275,17430.0,17430.0,17430.0,17430.0,2758275,0.18894952251023192,0.18894952251023192,0.18894952251023192,0.18894952251023192,100.0,100.0,100.0,-0.0,0.0,0.0,18508066,3031.278543458475,10035.0,14725.0,12380.0,10035.0
2020-12-21 10:00:00,17430.0,17430.0,17430.0,17430.0,442614,17430.0,17430.0,17430.0,17430.0,442614,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,18950680,3167.4618936371826,10035.0,14725.0,12380.0,10035.0
2020-12-21 11:00:00,17430.0,17430.0,17430.0,17430.0,381833,17430.0,17430.0,17430.0,17430.0,381833,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,19332513,3238.061818778482,10035.0,14725.0,12380.0,10035.0
2020-12-21 12:00:00,17430.0,17430.0,17430.0,17430.0,179458,17430.0,17430.0,17430.0,17430.0,179458,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,19511971,3256.474161054104,10595.0,14725.0,12660.0,10035.0
2020-12-22 09:00:00,20340.0,20340.0,20340.0,20340.0,3844755,20340.0,20340.0,20340.0,20340.0,3844755,0.16695352839931152,0.16695352839931152,0.16695352839931152,0.16695352839931152,100.0,100.0,100.0,-0.0,0.0,0.0,23356726,3465.9257208306863,12050.0,17500.0,14775.0,11490.0
2020-12-22 10:00:00,20340.0,20340.0,20340.0,20340.0,1127653,20340.0,20340.0,20340.0,20340.0,1127653,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,24484379,3590.528216714554,12050.0,17500.0,14775.0,11490.0
2020-12-22 11:00:00,20340.0,20340.0,20340.0,20340.0,7455476,20340.0,20340.0,20340.0,20340.0,7455476,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,31939855,3647.2335543248246,12050.0,17500.0,14775.0,11490.0
2020-12-22 12:00:00,20340.0,20340.0,20340.0,20340.0,640466,20340.0,20340.0,20340.0,20340.0,640466,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,32580321,3650.0968979872905,12590.0,17500.0,15045.0,11490.0
2020-12-23 09:00:00,23400.0,23400.0,17280.0,23400.0,6527004,23400.0,17280.0,23400.0,23400.0,6527004,0.1504424778761062,0.1504424778761062,0.1504424778761062,-0.1504424778761062,100.0,100.0,100.0,-0.0,6527004.0,0.20094713249510487,39107325,3854.846276663153,14120.0,20340.0,17230.0,13020.0
2020-12-23 10:00:00,17280.0,23390.0,17280.0,23140.0,184,23390.0,17280.0,17280.0,23140.0,184,-0.26153846153846155,-0.011111111111111112,-0.00042735042735042735,0.0,97.22573680165759,97.02517162471396,99.00839054157132,-2.9748283752860414,6527172.942716857,0.20285620756077785,39107141,3950.591843697941,15260.0,20340.0,17800.0,13020.0
2020-12-26 10:00:00,26610.0,26610.0,26610.0,26610.0,35524549,26610.0,26610.0,26610.0,26610.0,35524549,0.5399305555555556,0.14995678478824545,0.13766566908935443,0.5399305555555556,98.01659663219152,100.0,99.00839054157132,-0.0,6527172.942716857,0.09674784865457586,74631690,4257.394303982201,16865.0,21945.0,19405.0,14625.0
2020-12-26 11:00:00,26610.0,26610.0,26170.0,26610.0,47335485,26610.0,26170.0,26610.0,26610.0,47335485,0.0,0.0,0.0,-0.016535137166478767,98.01659663219152,100.0,99.00839054157132,-0.0,53862657.94271686,0.47178074834956146,121967175,4449.249287920215,16865.0,21945.0,19405.0,14625.0
2020-12-26 12:00:00,26610.0,26610.0,26590.0,26610.0,25273287,26610.0,26590.0,26610.0,26610.0,25273287,0.0,0.0,0.0,0.016048910966755828,98.01659663219152,100.0,100.0,-0.0,79135944.94271687,0.5694736449845811,147240462,4548.859326185946,16865.0,21945.0,19405.0,14625.0
2020-12-27 09:00:00,27080.0,27090.0,23240.0,26740.0,8339596,27090.0,23240.0,27080.0,26740.0,8339596,0.017662532882375046,0.004885381435550545,0.018038331454340473,-0.12598721323805942,98.04270478337558,96.43221202854231,98.81073734284745,-3.567787971457696,85959250.76089868,0.5889984178984905,155580058,4585.432896608549,18300.0,22185.0,20242.5,14865.0
2020-12-27 10:00:00,26640.0,27080.0,26640.0,26640.0,3430913,27080.0,26640.0,26640.0,26640.0,3430913,-0.01624815361890694,-0.0037397157816005983,-0.00036913990402362494,0.14629948364888123,96.98512887053991,95.41284403669725,97.28168535507986,-4.587155963302752,82528337.76089868,0.5535674067172756,152149145,4553.854549827298,18300.0,22185.0,20242.5,14865.0
2020-12-27 11:00:00,26650.0,29980.0,23240.0,26690.0,15316256,29980.0,23240.0,26650.0,26690.0,15316256,0.00037537537537537537,0.0018768768768768769,0.10709010339734121,-0.12762762762762764,97.00253909945347,74.09448818897638,88.64651475140532,-25.905511811023622,82891928.40778296,0.5045661038367464,167465401,4481.2065054849845,19745.0,23630.0,21687.5,16310.0
2020-12-27 12:00:00,26740.0,29980.0,23240.0,26780.0,19068748,29980.0,23240.0,26740.0,26780.0,19068748,0.003377110694183865,0.0033720494567253652,0.0,0.0,97.03572181127029,74.80314960629921,81.43682727732428,-25.19685039370079,83853853.38107672,0.4595255803070182,186534149,4380.400128801004,19745.0,23630.0,21687.5,16310.0
2020-12-27 15:00:00,23240.0,29980.0,23240.0,29980.0,18212,29980.0,23240.0,23240.0,29980.0,18212,-0.13089005235602094,0.11949215832710978,0.0,0.0,97.91817934326922,100.0,82.96587926509187,-0.0,83872065.38107672,0.4699934839733043,186552361,4506.772339332918,21000.0,23630.0,22315.0,16310.0
