time,Price_first,Price_max,Price_min,Price_last,Volume_sum,high,low,open,close,volume,open%,close%,high%,low%,RSI,%K,%D,Williams_%R,ADL,cmf,obv,macd,ichimoku_base_line,ichimoku_conversion_line,ichimoku_a,ichimoku_b
2018-12-17 10:00:00,650.0,790.0,649.0,649.0,33810,790.0,649.0,650.0,649.0,33810,-0.022556390977443608,-0.0015384615384615385,-0.08139534883720931,0.2504816955684008,37.951097344043,24.714828897338403,18.118871322793677,-75.2851711026616,-1239731.7024652606,-0.20302736703646218,228547,-54.54488697633724,874.5,769.0,821.75,874.5
2018-12-17 11:00:00,650.0,740.0,563.0,739.0,108951,740.0,563.0,650.0,739.0,108951,0.0,0.1386748844375963,-0.06329113924050633,-0.1325115562403698,44.74999596286201,41.82509505703422,30.481622306717366,-58.17490494296578,-1132011.7872110233,-0.1502892137216624,337498,-52.87380127194376,834.5,769.0,801.75,874.5
2018-12-17 12:00:00,650.0,700.0,650.0,652.0,79006,700.0,650.0,650.0,652.0,79006,0.0,-0.11772665764546685,-0.05405405405405406,0.15452930728241562,40.16808151236705,25.285171102661597,30.608365019011405,-74.7148288973384,-1204697.3072110233,-0.1479320772575915,258492,-57.90216658876443,829.5,769.0,799.25,874.5
2018-12-18 09:00:00,777.0,778.0,550.0,600.0,10813,778.0,550.0,777.0,600.0,10813,0.19538461538461538,-0.07975460122699386,0.11142857142857143,-0.15384615384615385,37.68446196587115,15.399239543726235,27.503168567807347,-84.60076045627376,-1210767.763351374,-0.16009105197393508,247679,-65.33006344281182,829.5,769.0,799.25,874.5
2018-12-18 10:00:00,600.0,602.0,560.0,560.0,5521,602.0,560.0,600.0,560.0,5521,-0.2277992277992278,-0.06666666666666667,-0.2262210796915167,0.01818181818181818,35.84828838185747,7.79467680608365,16.15969581749049,-92.20532319391636,-1216288.763351374,-0.15627601662047538,242158,-73.59602179350065,829.5,689.5,759.5,874.5
2018-12-18 11:00:00,561.0,563.0,550.0,550.0,337651,563.0,550.0,561.0,550.0,337651,-0.065,-0.017857142857142856,-0.06478405315614617,-0.017857142857142856,35.384110554534075,6.2,9.797972116603292,-93.8,-1553939.763351374,-0.1825052951235226,-95493,-80.03121968314565,782.0,689.5,735.75,874.5
2018-12-18 12:00:00,521.0,521.0,481.0,486.0,47891,521.0,481.0,521.0,486.0,47891,-0.07130124777183601,-0.11636363636363636,-0.07460035523978685,-0.12545454545454546,32.485007855437146,0.929368029739777,4.97468161194114,-99.07063197026022,-1589858.013351374,-0.2643276637390526,-143384,-89.26641780542434,763.0,670.5,716.75,855.5
2018-12-19 09:00:00,510.0,510.0,200.0,347.0,443654,510.0,200.0,510.0,347.0,443654,-0.02111324376199616,-0.28600823045267487,-0.02111324376199616,-0.5841995841995842,27.260870911382412,17.94871794871795,8.35936199281924,-82.05128205128206,-1612756.284319116,-0.2899939992535328,-587038,-106.57300986355801,622.5,530.0,576.25,715.0
2018-12-19 10:00:00,253.0,350.0,250.0,270.0,459952,350.0,250.0,253.0,270.0,459952,-0.503921568627451,-0.2219020172910663,-0.3137254901960784,0.25,24.874456889427464,8.547008547008547,9.14169817515542,-91.45299145299145,-1888727.484319116,-0.19256562793778595,-1046990,-125.06024854313796,622.5,495.0,558.75,715.0
2018-12-19 11:00:00,271.0,271.0,249.0,249.0,513466,271.0,249.0,271.0,249.0,513466,0.07114624505928854,-0.07777777777777778,-0.2257142857142857,-0.004,24.250940456177034,7.424242424242424,11.306656306656302,-92.57575757575758,-2402193.484319116,-0.4093579309995117,-1560456,-139.79457800955367,622.5,489.0,555.75,715.0
