time,Price_first,Price_max,Price_min,Price_last,Volume_sum,high,low,open,close,volume,open%,close%,high%,low%,RSI,%K,%D,Williams_%R,ADL,cmf,obv,macd,ichimoku_base_line,ichimoku_conversion_line,ichimoku_a,ichimoku_b
2019-01-14,599.0,600.0,524.0,565.0,2559632,600.0,524.0,599.0,565.0,2559632,-0.038523274478330656,0.07824427480916031,-0.03691813804173355,0.005758157389635317,50.674056332882785,81.46341463414635,80.86626193772854,-18.536585365853657,-33232007.704949986,-0.20787208269153867,-28141373,-31.20649962112418,532.0,536.0,534.0,532.0
2019-01-15,570.0,580.0,528.0,530.0,6066698,580.0,528.0,570.0,530.0,6066698,-0.048414023372287146,-0.061946902654867256,-0.03333333333333333,0.007633587786259542,47.76216961710407,72.92682926829268,76.28146412468492,-27.073170731707318,-38832036.62802691,-0.29834769665265065,-34208071,-28.33211775104928,532.0,530.0,531.0,532.0
2019-01-16,549.0,579.0,510.0,521.0,3257810,579.0,510.0,549.0,521.0,3257810,-0.03684210526315789,-0.016981132075471698,-0.0017241379310344827,-0.03409090909090909,47.014042241309966,70.51597051597052,74.96873813946983,-29.484029484029485,-41051124.5990414,-0.3064876189981658,-37465881,-26.47518474456831,527.0,530.0,528.5,532.0
2019-01-19,550.0,558.0,481.0,490.0,2770466,558.0,481.0,550.0,490.0,2770466,0.0018214936247723133,-0.05950095969289827,-0.03626943005181347,-0.056862745098039215,44.43240515859323,37.083333333333336,60.17537770586551,-62.916666666666664,-43173949.196444,-0.3080178711341351,-40236347,-27.191545668327535,522.0,555.0,538.5,532.0
2019-01-20,560.0,697.0,510.0,510.0,6412960,697.0,510.0,560.0,510.0,6412960,0.01818181818181818,0.04081632653061224,0.24910394265232974,0.060291060291060294,46.47452449142954,29.69924812030075,45.7661839898682,-70.30075187969925,-49586909.196444,-0.3340864658672877,-33823387,-25.847480344568226,509.5,589.0,549.25,532.0
2019-01-21,520.0,660.0,421.0,458.0,3120626,660.0,421.0,520.0,458.0,3120626,-0.07142857142857142,-0.10196078431372549,-0.05308464849354376,-0.17450980392156862,42.13845569497895,13.405797101449275,26.729459518361114,-86.59420289855072,-51741316.26757371,-0.3216566327269337,-36944013,-28.6480276795765,496.5,559.0,527.75,532.0
2019-01-22,574.0,608.0,508.0,528.0,2974096,608.0,508.0,574.0,528.0,2974096,0.10384615384615385,0.15283842794759825,-0.07878787878787878,0.20665083135391923,49.03221825838065,38.768115942028984,27.29105372125967,-61.231884057971016,-53525773.86757371,-0.37385738797485446,-33969917,-24.9316698630779,480.5,559.0,519.75,532.0
2019-01-23,596.0,596.0,448.0,489.0,1883144,596.0,448.0,596.0,489.0,1883144,0.03832752613240418,-0.07386363636363637,-0.019736842105263157,-0.11811023622047244,45.76097514412506,24.63768115942029,25.60386473429951,-75.3623188405797,-54365554.300006144,-0.35961493034955994,-35853061,-24.84698302835011,457.0,559.0,508.0,532.0
2019-01-26,461.0,562.0,421.0,439.0,1330268,562.0,421.0,461.0,439.0,1330268,-0.22651006711409397,-0.10224948875255624,-0.05704697986577181,-0.060267857142857144,41.90131542228429,6.521739130434782,23.30917874396135,-93.47826086956522,-55356179.406389125,-0.33613914027374725,-37183329,-28.48608043101808,440.0,559.0,499.5,532.0
2019-01-27,490.0,490.0,305.0,309.0,5039324,490.0,305.0,490.0,309.0,5039324,0.06290672451193059,-0.296127562642369,-0.12811387900355872,-0.2755344418052256,33.89627166323213,1.0204081632653061,10.726609484373455,-98.9795918367347,-60177586.69287561,-0.4330680143213694,-42222653,-41.3829677928689,440.0,501.0,470.5,532.0
