time,Price_first,Price_max,Price_min,Price_last,Volume_sum,high,low,open,close,volume,open%,close%,high%,low%,RSI,%K,%D,Williams_%R,ADL,cmf,obv,macd,ichimoku_base_line,ichimoku_conversion_line,ichimoku_a,ichimoku_b
2019-01-12,2939.0,3039.0,2459.0,2469.0,350042,3039.0,2459.0,2939.0,2469.0,350042,0.15799842395587077,-0.10866425992779784,0.05192107995846314,-0.0276789244760775,52.559077561914506,56.15384615384615,77.32509151638583,-43.84615384615385,-704473.2875512734,0.04354401086174793,629927,-19.452798068370612,2408.0,2402.0,2405.0,2408.0
2019-01-13,2588.0,2846.0,2350.0,2846.0,623090,2846.0,2350.0,2588.0,2846.0,623090,-0.11942837699897925,0.15269339813689753,-0.06350773280684435,-0.04432696217974787,58.63121214007587,85.15384615384616,78.1417004048583,-14.846153846153847,-81383.28755127336,0.0770518376148081,1253017,24.638187288656354,2408.0,2444.5,2426.25,2408.0
2019-01-14,2539.0,2788.0,2239.0,2736.0,686069,2788.0,2239.0,2539.0,2736.0,686069,-0.01893353941267388,-0.03865073787772312,-0.020379479971890373,-0.04723404255319149,56.36433155578616,76.21664050235479,72.50811093668237,-23.78335949764521,474720.00024471944,0.1560537362290042,566948,50.12670074742573,2299.5,2447.0,2373.25,2408.0
2019-01-15,2709.0,2978.0,2439.0,2504.0,250858,2978.0,2439.0,2709.0,2504.0,250858,0.06695549428909019,-0.0847953216374269,0.06814921090387374,0.08932559178204555,51.81415572717709,58.00627943485086,73.12558869701728,-41.99372056514914,284365.7850313614,0.14002673012038802,316090,51.01796683908333,2126.0,2539.5,2332.75,2408.0
2019-01-16,2236.0,2236.0,1902.0,2039.0,1546898,2236.0,1902.0,2236.0,2039.0,1546898,-0.1746031746031746,-0.18570287539936103,-0.2491605104096709,-0.2201722017220172,44.125308613862416,21.50706436420722,51.909994767137626,-78.49293563579278,6479.916767888353,0.07598320919799037,-1230808,14.04083381301325,2126.0,2470.5,2298.25,2408.0
2019-01-19,2038.0,2229.0,2004.0,2029.0,667358,2229.0,2004.0,2038.0,2029.0,667358,-0.0885509838998211,-0.004904364884747425,-0.0031305903398926656,0.05362776025236593,43.974181532635214,20.722135007849293,33.41182626896912,-79.27786499215071,-512576.3054543339,0.12102779280101031,-1898166,-15.887584755138505,2099.5,2470.5,2285.0,2408.0
2019-01-20,2039.0,2186.0,2009.0,2090.0,870029,2186.0,2009.0,2039.0,2090.0,870029,0.0004906771344455348,0.030064070970921637,-0.019291161956034097,0.00249500998003992,45.20698613352303,20.18502943650126,20.804742936185924,-79.81497056349873,-586307.5766407746,0.08441796675469672,-1028137,-34.28862397799094,2099.5,2470.5,2285.0,2408.0
2019-01-21,2238.0,2238.0,1689.0,1814.0,392740,2238.0,1689.0,2238.0,1814.0,392740,0.09759686120647376,-0.1320574162679426,0.023787740164684355,-0.15928322548531607,40.82932475693237,9.25925925925926,16.722141234536604,-90.74074074074075,-800204.2250925051,0.04859311907145707,-1420877,-70.33173306737172,2099.5,2364.0,2231.75,2408.0
2019-01-22,1969.0,2137.0,1829.0,1938.0,292980,2137.0,1829.0,1969.0,1938.0,292980,-0.12019660411081323,0.06835722160970231,-0.0451295799821269,0.08288928359976318,43.477549733133685,18.444444444444443,15.962911046734988,-81.55555555555556,-885815.264053544,0.0406529735492192,-1127897,-87.87739707680248,2099.5,2364.0,2231.75,2408.0
2019-01-23,1939.0,1939.0,1677.0,1907.0,430576,1939.0,1677.0,1939.0,1907.0,430576,-0.015236160487557136,-0.015995872033023734,-0.09265325222274216,-0.08310552214324768,42.95989963351116,16.886930983847282,14.86354489585033,-83.11306901615272,-560418.1342825517,0.030983437108344038,-1558473,-103.09548258758878,2099.5,2327.5,2213.5,2408.0
2019-01-26,2035.0,2035.0,1640.0,1759.0,333090,2035.0,1640.0,2035.0,1759.0,333090,0.04951005673027334,-0.07760880964866282,0.04951005673027334,-0.022063208109719738,40.481816142629256,8.506075768406005,14.612483732232576,-91.493924231594,-692810.868459767,-0.015611553522758932,-1891563,-125.64987456797598,2099.5,2309.0,2204.25,2408.0
2019-01-27,2008.0,2008.0,1590.0,1590.0,477792,2008.0,1590.0,2008.0,1590.0,477792,-0.013267813267813268,-0.09607731665719159,-0.013267813267813268,-0.03048780487804878,37.800431565129884,0.0,8.464335584084429,-100.0,-1170602.868459767,-0.01062166849550702,-2369355,-155.37026857462706,2099.5,2284.0,2191.75,2408.0
2019-01-28,1606.0,1738.0,1159.0,1220.0,955884,1738.0,1159.0,1606.0,1220.0,955884,-0.20019920318725098,-0.23270440251572327,-0.1344621513944223,-0.2710691823899371,32.694514925273936,3.24468085106383,3.9169188731566114,-96.75531914893617,-1925074.350325052,-0.0882801836351351,-3325239,-206.40054571858923,2099.0,1698.5,1898.75,2407.5
2019-01-29,1538.0,1538.0,1062.0,1109.0,547537,1538.0,1062.0,1538.0,1109.0,547537,-0.04234122042341221,-0.09098360655737706,-0.11507479861910241,-0.08369283865401209,31.32739328050897,2.3773394031360646,1.8740067513999648,-97.62266059686394,-2364484.2957032034,-0.13354710161795885,-3872776,-252.88408996849012,2050.5,1650.0,1850.25,2359.0
2019-01-30,1409.0,1589.0,1119.0,1439.0,543060,1589.0,1119.0,1409.0,1439.0,543060,-0.08387516254876463,0.2975653742110009,0.03315994798439532,0.05367231638418079,39.43560843015639,19.67640918580376,8.43280981333455,-80.32359081419624,-2168058.338256395,-0.10329673385015184,-3329716,-260.0961649224753,2050.5,1650.0,1850.25,2359.0
2019-02-02,1539.0,1688.0,1263.0,1269.0,327108,1688.0,1263.0,1539.0,1269.0,327108,0.09226401703335699,-0.11813759555246699,0.062303335431088736,0.128686327077748,37.011258799922636,10.80375782881002,10.95250213924995,-89.19624217118998,-2485930.3476681598,-0.08487812413356666,-3656824,-276.34384569927306,2050.5,1650.0,1850.25,2359.0
2019-02-03,1371.0,1379.0,1089.0,1170.0,466834,1379.0,1089.0,1371.0,1170.0,466834,-0.10916179337231968,-0.07801418439716312,-0.18305687203791468,-0.1377672209026128,35.63727335701073,5.6367432150313155,12.038970076548365,-94.36325678496868,-2691981.216633677,-0.10664894759097746,-4123658,-293.8217284081684,2050.5,1599.5,1825.0,2359.0
2019-02-04,1219.0,1279.0,1041.0,1041.0,635640,1279.0,1041.0,1219.0,1041.0,635640,-0.11086797957695113,-0.11025641025641025,-0.0725163161711385,-0.0440771349862259,33.87270937498623,0.0,5.480167014613779,-100.0,-3327621.216633677,-0.17334547760589594,-4759298,-314.4574287822809,2040.0,1538.0,1789.0,2348.5
2019-02-05,1039.0,1214.0,909.0,939.0,1055350,1214.0,909.0,1039.0,939.0,1055350,-0.14766201804757997,-0.09798270893371758,-0.0508209538702111,-0.12680115273775217,32.50232464524446,2.2573363431151243,2.63135985271548,-97.74266365688487,-4175361.3805681034,-0.28979939767967355,-5814648,-335.1781919952491,1974.0,1472.0,1723.0,2282.5
2019-02-06,1109.0,1109.0,839.0,939.0,693319,1109.0,839.0,1109.0,939.0,693319,0.06737247353224254,0.0,-0.08649093904448106,-0.07700770077007701,32.50232464524446,7.147962830593281,3.1350997245694683,-92.85203716940671,-4355110.750938474,-0.32838182451923836,-5121329,-347.5927136920732,1939.0,1423.5,1681.25,2247.5
2019-02-10,843.0,939.0,801.0,845.0,261557,939.0,801.0,843.0,845.0,261557,-0.23985572587917042,-0.10010649627263046,-0.1532912533814247,-0.04529201430274136,31.155163174177446,3.0619345859429368,4.155744586550448,-96.93806541405706,-4449877.779923981,-0.310621682367004,-5382886,-360.8565957771398,1920.0,1269.5,1594.75,2228.5
2019-02-12,936.0,936.0,499.0,539.0,629809,936.0,499.0,936.0,539.0,629809,0.1103202846975089,-0.3621301775147929,-0.003194888178913738,-0.37702871410736577,27.202480155122416,2.442002442002442,4.217299952846219,-97.55799755799755,-4964389.937818718,-0.40474213661345965,-6012695,-391.54645671812204,1769.0,1093.5,1431.25,2077.5
2019-02-13,539.0,539.0,100.0,239.0,1411296,539.0,100.0,539.0,239.0,1411296,-0.42414529914529914,-0.5565862708719852,-0.42414529914529914,-0.7995991983967936,23.989110982016598,7.183462532299742,4.229133186748373,-92.81653746770026,-5481972.297727602,-0.4657408158017845,-7423991,-435.0607756124173,1569.5,894.0,1231.75,1878.0
2019-02-16,526.0,817.0,400.0,817.0,1066234,817.0,400.0,526.0,817.0,1066234,-0.02411873840445269,2.418410041841004,0.5157699443413729,3.0,38.951982672211955,37.054263565891475,15.559909513397885,-62.945736434108525,-4415738.297727602,-0.3454665670930803,-6357757,-418.08697103544137,1569.5,894.0,1231.75,1878.0
2019-02-17,1007.0,1349.0,989.0,1349.0,1753371,1349.0,989.0,1007.0,1349.0,1753371,0.9144486692015209,0.6511627906976745,0.6511627906976745,1.4725,48.91903445889301,65.46121593291404,36.56631401036842,-34.538784067085956,-2662367.2977276016,-0.19323280220078548,-4604386,-357.58513587074026,1569.5,739.5,1154.5,1878.0
2019-02-18,1533.0,1917.0,1230.0,1230.0,808868,1917.0,1230.0,1533.0,1230.0,808868,0.522343594836147,-0.08821349147516679,0.42105263157894735,0.243680485338726,47.06789171485578,62.19042377545404,54.90196775808652,-37.80957622454596,-3471235.2977276016,-0.21204352476545796,-5413254,-315.60124637280364,1569.5,1008.5,1289.0,1878.0
2019-02-19,1308.0,1404.0,939.0,979.0,1164117,1404.0,939.0,1308.0,979.0,1164117,-0.14677103718199608,-0.2040650406504065,-0.2676056338028169,-0.23658536585365852,43.342377645616295,48.37644468904788,58.67602813247199,-51.62355531095212,-4435074.104179215,-0.27014268017296633,-6577371,-299.1340822775792,1539.0,1008.5,1273.75,1878.0
2019-02-20,1199.0,1437.0,1199.0,1199.0,576642,1437.0,1199.0,1199.0,1199.0,576642,-0.08333333333333333,0.2247191011235955,0.023504273504273504,0.27689030883919064,47.28115128232375,60.484314804623004,57.01706108970831,-39.515685195376996,-5011716.104179215,-0.291836546431137,-6000729,-265.2736650260206,1539.0,1008.5,1273.75,1878.0
2019-02-23,1399.0,1725.0,1378.0,1440.0,395932,1725.0,1378.0,1399.0,1440.0,395932,0.16680567139282734,0.20100083402835697,0.20041753653444677,0.14929107589658047,51.277057021962285,73.74793615850302,60.869565217391305,-26.252063841496973,-5266162.317435699,-0.3013858697680087,-5604797,-216.49671515626937,1539.0,1008.5,1273.75,1769.5
2019-02-24,1449.0,1639.0,1357.0,1439.0,403985,1639.0,1357.0,1449.0,1439.0,403985,0.035739814152966405,-0.0006944444444444445,-0.049855072463768114,-0.015239477503628448,51.25969529274146,73.69290038525041,69.30838378279215,-26.307099614749585,-5435205.686230025,-0.33602017945620766,-6008782,-175.89372918815934,1169.0,1008.5,1088.75,1596.0
