time,Price_first,Price_max,Price_min,Price_last,Volume_sum,high,low,open,close,volume,open%,close%,high%,low%,RSI,%K,%D,Williams_%R,ADL,cmf,obv,macd,ichimoku_base_line,ichimoku_conversion_line,ichimoku_a,ichimoku_b
2019-01-14,206.0,261.0,201.0,261.0,43789106,261.0,201.0,206.0,261.0,43789106,-0.01904761904761905,0.33163265306122447,0.21395348837209302,0.046875,62.61053358467398,93.39622641509433,58.64838488455925,-6.60377358490566,16414462.00448364,0.060755179094414635,-10202774,12.033236616656978,190.5,224.5,207.5,190.5
2019-01-15,315.0,315.0,284.0,315.0,99718442,315.0,284.0,315.0,315.0,99718442,0.529126213592233,0.20689655172413793,0.20689655172413793,0.4129353233830846,68.99707355071075,100.0,76.17712051674316,-0.0,116132904.00448364,0.2982366657911046,89515668,19.719580502875402,214.0,248.0,231.0,214.0
2019-01-16,332.0,371.0,281.0,297.0,40511759,371.0,281.0,332.0,297.0,40511759,0.05396825396825397,-0.05714285714285714,0.17777777777777778,-0.01056338028169014,65.01081549939877,63.90243902439025,85.76622181316152,-36.09756097560975,90025325.98226142,0.21898325527631102,49003909,24.081022801161936,242.0,276.0,259.0,242.0
2019-01-19,292.0,301.0,269.0,290.0,18225925,301.0,269.0,292.0,290.0,18225925,-0.12048192771084337,-0.02356902356902357,-0.18867924528301888,-0.042704626334519574,63.47497023593982,60.294117647058826,74.73218555714969,-39.705882352941174,95720927.54476142,0.23420750569932647,30777984,26.66527505422215,242.0,276.0,259.0,242.0
2019-01-20,301.0,311.0,263.0,274.0,19596202,311.0,263.0,301.0,274.0,19596202,0.030821917808219176,-0.05517241379310345,0.03322259136212625,-0.022304832713754646,59.98659886394204,52.216748768472904,58.80443514664066,-47.783251231527096,85106318.12809475,0.2050227068339919,11181782,27.109743058138605,242.0,276.0,259.0,242.0
2019-01-21,281.0,281.0,230.0,236.0,13782291,281.0,230.0,281.0,236.0,13782291,-0.0664451827242525,-0.1386861313868613,-0.09646302250803858,-0.12547528517110265,52.593887082411165,28.94736842105263,47.15274494552812,-71.05263157894737,74566919.12809475,0.18522678989427926,-2600509,24.11769100356446,242.0,276.0,259.0,242.0
2019-01-22,241.0,271.0,236.0,256.0,10658554,271.0,236.0,241.0,256.0,10658554,-0.1423487544483986,0.0847457627118644,-0.03558718861209965,0.02608695652173913,55.68910439782176,39.473684210526315,40.212600466683945,-60.526315789473685,76089569.69952331,0.13433923945380408,8058045,23.09408678982612,242.0,281.5,261.75,242.0
2019-01-23,252.0,286.0,236.0,285.0,10858265,286.0,236.0,252.0,285.0,10858265,0.04564315352697095,0.11328125,0.055350553505535055,0.0,59.7888420352269,54.73684210526316,41.05263157894736,-45.26315789473684,86513504.09952332,0.25170464616243715,18916310,24.342327513651327,242.0,281.5,261.75,242.0
2019-01-26,274.0,301.0,238.0,241.0,9879828,301.0,238.0,274.0,241.0,9879828,0.0873015873015873,-0.1543859649122807,0.05244755244755245,0.00847457627118644,51.937153826745224,31.57894736842105,41.929824561403514,-68.42105263157895,77574612.09952332,0.24182294519903752,9036482,21.53291694099417,242.0,286.0,264.0,242.0
2019-01-27,261.0,277.0,204.0,220.0,26268219,277.0,204.0,261.0,220.0,26268219,-0.04744525547445255,-0.08713692946058091,-0.07973421926910298,-0.14285714285714285,48.65313927763113,20.526315789473685,35.6140350877193,-79.47368421052632,62821228.82555072,0.19586502992662277,-17231737,17.411208749413817,261.5,287.5,274.5,242.0
2019-01-28,251.0,251.0,206.0,210.0,7855305,251.0,206.0,251.0,210.0,7855305,-0.038314176245210725,-0.045454545454545456,-0.09386281588447654,0.00980392156862745,47.12506564175931,15.263157894736842,22.45614035087719,-84.73684210526316,56362422.492217384,0.190840309869864,-25087042,13.185811063709423,261.5,287.5,274.5,242.0
2019-01-29,210.0,230.0,197.0,201.0,4536528,230.0,197.0,210.0,201.0,4536528,-0.16334661354581673,-0.04285714285714286,-0.08366533864541832,-0.043689320388349516,45.732904858661215,5.027932960893855,13.605802215034792,-94.97206703910615,52925658.85585375,0.11028969247388859,-29623570,9.007099930308982,264.0,254.0,259.0,242.0
2019-01-30,201.0,231.0,198.0,221.0,5368067,231.0,198.0,201.0,221.0,5368067,-0.04285714285714286,0.09950248756218906,0.004347826086956522,0.005076142131979695,49.31617060049778,16.201117318435752,12.164069391355483,-83.79888268156425,55040351.91645981,0.15662326697515916,-24255503,7.225977533139854,266.5,254.0,260.25,242.0
2019-02-02,212.0,221.0,171.0,181.0,4303088,221.0,171.0,212.0,181.0,4303088,0.05472636815920398,-0.18099547511312217,-0.04329004329004329,-0.13636363636363635,43.1757637158332,5.0,8.743016759776536,-95.0,52458499.11645982,0.16242475924988503,-28558591,2.5572807543533145,266.5,236.0,251.25,242.0
2019-02-03,178.0,181.0,148.0,158.0,12158592,181.0,148.0,178.0,158.0,12158592,-0.16037735849056603,-0.1270718232044199,-0.18099547511312217,-0.13450292397660818,40.08515583267657,4.484304932735426,8.56180741705706,-95.51569506726457,47668750.75282346,0.15361201231874888,-40717183,-2.9644307475945197,259.5,224.5,242.0,242.0
2019-02-04,161.0,170.0,121.0,121.0,8287839,170.0,121.0,161.0,121.0,8287839,-0.09550561797752809,-0.23417721518987342,-0.06077348066298342,-0.18243243243243243,35.66258071012149,0.0,3.1614349775784754,-100.0,39380911.75282346,0.15068509140651476,-49005022,-10.208342257695051,246.0,211.0,228.5,242.0
2019-02-05,128.0,161.0,128.0,141.0,7800321,161.0,128.0,128.0,141.0,7800321,-0.20496894409937888,0.1652892561983471,-0.052941176470588235,0.05785123966942149,39.545288863477516,10.526315789473685,5.0035402407363705,-89.47368421052632,37726298.20736891,0.1522543082519802,-41204701,-14.171995523355633,246.0,211.0,228.5,242.0
2019-02-06,148.0,148.0,131.0,139.0,9456065,148.0,131.0,148.0,139.0,9456065,0.15625,-0.014184397163120567,-0.08074534161490683,0.0234375,39.28993811254178,9.473684210526315,6.666666666666667,-90.52631578947368,37170059.08972185,0.15189213436953838,-50660766,-17.275461808151192,246.0,199.0,222.5,242.0
2019-02-10,139.0,151.0,121.0,127.0,8563119,151.0,121.0,139.0,127.0,8563119,-0.060810810810810814,-0.08633093525179857,0.02027027027027027,-0.07633587786259542,37.7162911754946,3.3333333333333335,7.777777777777778,-96.66666666666667,32032187.689721853,0.1488233737845459,-59223885,-20.467346084749977,246.0,186.0,216.0,242.0
