time,Price_first,Price_max,Price_min,Price_last,Volume_sum,high,low,open,close,volume,open%,close%,high%,low%,RSI,%K,%D,Williams_%R,ADL,cmf,obv
2018-12-10 11:30:00,5417.0,5439.0,5400.0,5403.0,8963833,5439.0,5400.0,5417.0,5403.0,8940292,-0.004044861187718331,-0.002952574275696623,-0.0001838235294117647,-0.0009250693802035153,55.318010001811565,44.05940594059406,50.165016501650165,-55.94059405940594,136845375.35388988,0.37417178672431783,212705044
2018-12-10 12:00:00,5403.0,5410.0,5366.0,5372.0,19632755,5410.0,5366.0,5403.0,5372.0,19609214,-0.002584456341148237,-0.005737553211178975,-0.0053318624747196175,-0.006296296296296296,48.01545828725132,28.712871287128714,41.584158415841586,-71.2871287128713,122584128.80843534,0.37097109015129237,193095830
2018-12-11 09:00:00,5395.0,5419.0,5372.0,5395.0,5805877,5419.0,5372.0,5395.0,5395.0,5782336,-0.0014806588932074773,0.004281459419210722,0.0016635859519408503,0.0011181513231457323,52.97547702283035,38.265306122448976,37.01252778339059,-61.734693877551024,122461100.38290343,0.3794494723200335,198878166
2018-12-11 09:30:00,5395.0,5406.0,5390.0,5398.0,3125905,5406.0,5390.0,5395.0,5398.0,3102364,0.0,0.0005560704355885078,-0.0023989665990035063,0.0033507073715562173,53.597389984715356,39.795918367346935,35.591365258974875,-60.204081632653065,122461100.38290343,0.3718245391169739,201980530
2018-12-11 10:00:00,5398.0,5464.0,5393.0,5440.0,17261441,5464.0,5393.0,5398.0,5440.0,17237900,0.0005560704355885078,0.007780659503519822,0.01072881982981872,0.0005565862708719852,61.31170722342993,59.13978494623656,45.73366981201082,-40.86021505376344,128045208.83360766,0.3729339184227797,219218430
2018-12-11 10:30:00,5450.0,5487.0,5440.0,5458.0,24200373,5487.0,5440.0,5450.0,5458.0,24176832,0.00963319748054835,0.0033088235294117647,0.004209370424597365,0.008715000927127759,64.06870168410062,61.333333333333336,53.42301221563894,-38.666666666666664,122386801.34424596,0.34183474342148845,243395262
2018-12-11 11:00:00,5457.0,5458.0,5423.0,5423.0,5052839,5458.0,5423.0,5457.0,5423.0,5029298,0.0012844036697247706,-0.006412605349945035,-0.005285219609987243,-0.003125,55.749568773915435,38.0,52.82437275985663,-62.0,117357503.34424596,0.3520703573985128,238365964
2018-12-11 11:30:00,5423.0,5437.0,5401.0,5410.0,4312058,5437.0,5401.0,5423.0,5410.0,4288517,-0.006230529595015576,-0.002397197123363452,-0.003847563209967021,-0.004056795131845842,52.99696843901307,29.333333333333332,42.888888888888886,-70.66666666666667,115213244.84424596,0.3487347068798027,234077447
2018-12-11 12:00:00,5401.0,5446.0,5401.0,5430.0,12107627,5446.0,5401.0,5401.0,5430.0,12084086,-0.004056795131845842,0.0036968576709796672,0.0016553246275519589,0.0,56.55123812774772,42.666666666666664,36.666666666666664,-57.333333333333336,118704203.02202374,0.3749539108715196,246161533
2018-12-12 09:00:00,5430.0,5467.0,5400.0,5427.0,6425749,5467.0,5400.0,5430.0,5427.0,6402208,0.005369376041473801,-0.0005524861878453039,0.0038560411311053984,-0.00018515089798185522,55.868789891938384,43.57142857142857,38.523809523809526,-56.42857142857143,117461983.55933717,0.3779882132118666,239759325
2018-12-12 09:30:00,5421.0,5431.0,5402.0,5410.0,2225091,5431.0,5402.0,5421.0,5410.0,2201550,-0.0016574585635359116,-0.0031324857195503962,-0.006584964331443205,0.00037037037037037035,52.03658488361352,36.36363636363637,40.867243867243864,-63.63636363636363,116475081.83519924,0.36509534410456485,237557775
2018-12-12 10:00:00,5412.0,5471.0,5410.0,5438.0,10695091,5471.0,5410.0,5412.0,5438.0,10671550,-0.0016602102933038186,0.005175600739371534,0.0073651261277849385,0.001480932987782303,57.239172082202074,59.50413223140496,46.4797323888233,-40.49586776859504,115600364.62208448,0.13651262451216947,248229325
2018-12-12 10:30:00,5438.0,5450.0,5420.0,5422.0,3176961,5450.0,5420.0,5438.0,5422.0,3153420,0.004804138950480414,-0.002942258183155572,-0.003838420764028514,0.0018484288354898336,53.65749600492652,46.28099173553719,47.382920110192835,-53.71900826446281,112867400.62208448,0.1344364828492962,245075905
2018-12-12 11:00:00,5423.0,5425.0,5400.0,5408.0,3842032,5425.0,5400.0,5423.0,5408.0,3818491,-0.002758367046708349,-0.0025820730357801547,-0.0045871559633027525,-0.0036900369003690036,50.66980985576122,34.710743801652896,46.83195592286501,-65.2892561983471,111492743.86208448,-0.020063311382214455,241257414
2018-12-12 11:30:00,5408.0,5418.0,5403.0,5410.0,2573539,5418.0,5403.0,5408.0,5410.0,2549998,-0.0027659966808039832,0.0003698224852071006,-0.0012903225806451613,0.0005555555555555556,51.0887959115475,36.36363636363637,39.11845730027549,-63.63636363636363,111322743.99541782,-0.17499677506587955,243807412
2018-12-12 12:00:00,5411.0,5411.0,5397.0,5400.0,11419945,5411.0,5397.0,5411.0,5400.0,11396404,0.0005547337278106509,-0.0018484288354898336,-0.0012919896640826874,-0.001110494169905608,48.85447368060507,24.347826086956523,31.80740208408193,-75.65217391304348,104810513.13827497,-0.3479455257699831,232411008
2018-12-15 09:00:00,5438.0,5438.0,5371.0,5398.0,5728487,5438.0,5371.0,5438.0,5398.0,5704946,0.004989835520236555,-0.00037037037037037035,0.004989835520236555,-0.004817491198814156,48.39857597948276,23.275862068965516,27.9957748398528,-76.72413793103448,103703583.31737944,-0.29404627997831934,226706062
2018-12-15 09:30:00,5391.0,5398.0,5348.0,5360.0,13961985,5398.0,5348.0,5391.0,5360.0,13938444,-0.008642883413019492,-0.007039644312708411,-0.00735564545788893,-0.004282256563023646,40.638904426248715,8.633093525179856,18.7522605603673,-91.36690647482014,96455592.43737945,-0.31232959978189684,212767618
2018-12-15 10:00:00,5356.0,5370.0,5334.0,5336.0,17007603,5370.0,5334.0,5356.0,5336.0,16984062,-0.006492301984789464,-0.004477611940298508,-0.005187106335679882,-0.002617801047120419,36.64300817836568,1.3071895424836601,11.072048378876344,-98.69281045751634,81358648.43737945,-0.34853081555780047,195783556
2018-12-15 10:30:00,5339.0,5360.0,5336.0,5360.0,6739816,5360.0,5336.0,5339.0,5360.0,6716275,-0.0031740104555638537,0.004497751124437781,-0.00186219739292365,0.0003749531308586427,42.70952389121966,18.978102189781023,9.639461752481512,-81.02189781021897,88074923.43737945,-0.30652304317060874,202499831
2018-12-15 11:00:00,5360.0,5364.0,5344.0,5350.0,4811086,5364.0,5344.0,5360.0,5350.0,4787545,0.003933320846600487,-0.0018656716417910447,0.0007462686567164179,0.0014992503748125937,40.950089507244165,11.678832116788321,10.654707949684335,-88.32116788321167,86159905.43737945,-0.2821574067818157,197712286
