time,Price_first,Price_max,Price_min,Price_last,Volume_sum,high,low,open,close,volume,open%,close%,high%,low%,RSI,%K,%D,Williams_%R,ADL,cmf,obv
2020-09-28 11:00:00,13923.0,13923.0,13923.0,13923.0,16943750,13923.0,13923.0,13923.0,13923.0,16939832,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,503992341.12815887,0.7555879537392923,667020085
2020-09-28 11:30:00,13923.0,13923.0,13923.0,13923.0,13059661,13923.0,13923.0,13923.0,13923.0,13055743,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,503992341.12815887,0.7444851800810998,680075828
2020-09-28 12:00:00,13923.0,13923.0,13923.0,13923.0,14346320,13923.0,13923.0,13923.0,13923.0,14342402,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,503992341.12815887,0.7300900898189727,694418230
2020-09-28 12:30:00,13923.0,13923.0,13923.0,13923.0,58377,13923.0,13923.0,13923.0,13923.0,54459,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,503992341.12815887,0.731044708452719,694472689
2020-09-28 16:30:00,13923.0,13923.0,13923.0,13923.0,5576,13923.0,13923.0,13923.0,13923.0,1658,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,503992341.12815887,0.732015829955296,694474347
2020-09-28 17:00:00,13923.0,13923.0,13923.0,13923.0,3376,13923.0,13923.0,13923.0,13923.0,-542,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,503992341.12815887,0.7329087863575618,694473805
2020-09-29 09:00:00,14256.0,14503.0,13339.0,14503.0,351347299,14503.0,13339.0,14256.0,14503.0,351343381,0.023917259211376857,0.041657688716512244,0.041657688716512244,-0.041944983121453706,100.0,100.0,100.0,-0.0,855335722.1281588,0.823980653653786,1045817186
2020-09-29 09:30:00,14503.0,14503.0,14503.0,14503.0,33554519,14503.0,14503.0,14503.0,14503.0,33550601,0.017326038159371494,0.0,0.0,0.08726291326186371,100.0,100.0,100.0,-0.0,855335722.1281588,0.8012879365390634,1079367787
2020-09-29 10:00:00,14503.0,14503.0,14503.0,14503.0,4412567,14503.0,14503.0,14503.0,14503.0,4408649,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,855335722.1281588,0.8006670824926961,1083776436
2020-09-29 10:30:00,14503.0,14503.0,14503.0,14503.0,3740332,14503.0,14503.0,14503.0,14503.0,3736414,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,855335722.1281588,0.7998385814247657,1087512850
2020-09-29 11:00:00,14503.0,14503.0,13339.0,14503.0,3345768,14503.0,13339.0,14503.0,14503.0,3341850,0.0,0.0,0.0,-0.08025925670550921,100.0,100.0,100.0,-0.0,858677572.1281588,0.8020329964321871,1090854700
2020-09-29 11:30:00,14503.0,14503.0,14503.0,14503.0,2670613,14503.0,14503.0,14503.0,14503.0,2666695,0.0,0.0,0.0,0.08726291326186371,100.0,100.0,100.0,-0.0,858677572.1281588,0.801417534678247,1093521395
2020-09-29 12:00:00,14503.0,14503.0,14503.0,14503.0,3408144,14503.0,14503.0,14503.0,14503.0,3404226,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,858677572.1281588,0.8003033214161407,1096925621
2020-09-29 12:30:00,14503.0,14503.0,14503.0,14503.0,25450,14503.0,14503.0,14503.0,14503.0,21532,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,858677572.1281588,0.8014382137514586,1096947153
2020-09-29 14:30:00,14503.0,14503.0,13339.0,13339.0,3674,14503.0,13339.0,14503.0,13339.0,-244,0.0,-0.08025925670550921,0.0,-0.08025925670550921,31.89718574929671,0.0,66.66666666666667,-100.0,858677816.1281588,0.8029286861171466,1096947397
2020-09-29 17:30:00,14256.0,14256.0,14256.0,14256.0,102276,14256.0,14256.0,14256.0,14256.0,98358,-0.01703095911190788,0.06874578304220706,-0.01703095911190788,0.06874578304220706,56.836436054705175,78.78006872852234,59.59335624284078,-21.219931271477662,858677816.1281588,0.8028543901660619,1097045755
2020-09-30 09:00:00,14954.0,14954.0,14503.0,14954.0,14266062,14954.0,14503.0,14954.0,14954.0,14262144,0.048961840628507294,0.048961840628507294,0.048961840628507294,0.017326038159371494,66.8019849268712,100.0,59.59335624284078,-0.0,872939960.1281588,0.7739178076053843,1111307899
2020-09-30 09:30:00,14954.0,14954.0,14954.0,14954.0,5234849,14954.0,14954.0,14954.0,14954.0,5230931,0.0,0.0,0.0,0.031097014410811558,66.8019849268712,100.0,92.92668957617411,-0.0,872939960.1281588,0.7272710114292712,1116538830
2020-09-30 10:00:00,14954.0,14954.0,14954.0,14954.0,2848359,14954.0,14954.0,14954.0,14954.0,2844441,0.0,0.0,0.0,0.0,66.8019849268712,100.0,100.0,-0.0,872939960.1281588,0.7582526239846145,1119383271
2020-09-30 10:30:00,14954.0,14954.0,14954.0,14954.0,2372948,14954.0,14954.0,14954.0,14954.0,2369030,0.0,0.0,0.0,0.0,66.8019849268712,100.0,100.0,-0.0,872939960.1281588,0.7822129852391355,1121752301
2020-09-30 11:00:00,14954.0,14954.0,14954.0,14954.0,8785100,14954.0,14954.0,14954.0,14954.0,8781182,0.0,0.0,0.0,0.0,66.8019849268712,100.0,100.0,-0.0,872939960.1281588,0.7959813222893835,1130533483
2020-09-30 11:30:00,14954.0,14954.0,14954.0,14954.0,9788949,14954.0,14954.0,14954.0,14954.0,9785031,0.0,0.0,0.0,0.0,66.8019849268712,100.0,100.0,-0.0,872939960.1281588,0.8016379649742591,1140318514
2020-09-30 12:00:00,14954.0,14954.0,14954.0,14954.0,13414755,14954.0,14954.0,14954.0,14954.0,13410837,0.0,0.0,0.0,0.0,66.8019849268712,100.0,100.0,-0.0,872939960.1281588,0.8032638316910029,1153729351
2020-09-30 12:30:00,14954.0,14954.0,14954.0,14954.0,2762,14954.0,14954.0,14954.0,14954.0,-1156,0.0,0.0,0.0,0.0,66.8019849268712,100.0,100.0,-0.0,872939960.1281588,0.803361105572068,1153728195
2020-10-03 09:00:00,15587.0,15587.0,15587.0,15587.0,11725157,15587.0,15587.0,15587.0,15587.0,11721239,0.04232981142169319,0.04232981142169319,0.04232981142169319,0.04232981142169319,75.92252600442353,100.0,100.0,-0.0,872939960.1281588,0.7833705252541656,1165449434
