time,Price_first,Price_max,Price_min,Price_last,Volume_sum,high,low,open,close,volume,open%,close%,high%,low%,RSI,%K,%D,Williams_%R,ADL,cmf,obv
2020-12-19 10:00:00,52977.0,52977.0,52977.0,52977.0,1361612,52977.0,52977.0,52977.0,52977.0,1279475,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,7998231
2020-12-19 11:00:00,52977.0,52977.0,52977.0,52977.0,287873,52977.0,52977.0,52977.0,52977.0,205736,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,8203967
2020-12-19 12:00:00,52977.0,52977.0,52977.0,52977.0,117300,52977.0,52977.0,52977.0,52977.0,35163,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,8239130
2020-12-20 09:00:00,55617.0,55617.0,55617.0,55617.0,873245,55617.0,55617.0,55617.0,55617.0,791108,0.0498329463729543,0.0498329463729543,0.0498329463729543,0.0498329463729543,100.0,100.0,100.0,-0.0,0.0,0.0,9030238
2020-12-20 10:00:00,55617.0,55617.0,55617.0,55617.0,4043817,55617.0,55617.0,55617.0,55617.0,3961680,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,12991918
2020-12-20 11:00:00,55617.0,55617.0,55617.0,55617.0,559479,55617.0,55617.0,55617.0,55617.0,477342,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,13469260
2020-12-20 12:00:00,55617.0,55617.0,55617.0,55617.0,229628,55617.0,55617.0,55617.0,55617.0,147491,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,13616751
2020-12-21 09:00:00,58387.0,58387.0,58387.0,58387.0,2758372,58387.0,58387.0,58387.0,58387.0,2676235,0.04980491576316594,0.04980491576316594,0.04980491576316594,0.04980491576316594,100.0,100.0,100.0,-0.0,0.0,0.0,16292986
2020-12-21 10:00:00,58387.0,58387.0,58387.0,58387.0,442711,58387.0,58387.0,58387.0,58387.0,360574,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,16653560
2020-12-21 11:00:00,58387.0,58387.0,58387.0,58387.0,381930,58387.0,58387.0,58387.0,58387.0,299793,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,16953353
2020-12-21 12:00:00,58387.0,58387.0,58387.0,58387.0,179555,58387.0,58387.0,58387.0,58387.0,97418,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,17050771
2020-12-22 09:00:00,61297.0,61297.0,61297.0,61297.0,3844852,61297.0,61297.0,61297.0,61297.0,3762715,0.0498398616130303,0.0498398616130303,0.0498398616130303,0.0498398616130303,100.0,100.0,100.0,-0.0,0.0,0.0,20813486
2020-12-22 10:00:00,61297.0,61297.0,61297.0,61297.0,1127750,61297.0,61297.0,61297.0,61297.0,1045613,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,21859099
2020-12-22 11:00:00,61297.0,61297.0,61297.0,61297.0,7455573,61297.0,61297.0,61297.0,61297.0,7373436,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,29232535
2020-12-22 12:00:00,61297.0,61297.0,61297.0,61297.0,640563,61297.0,61297.0,61297.0,61297.0,558426,0.0,0.0,0.0,0.0,100.0,100.0,100.0,-0.0,0.0,0.0,29790961
2020-12-23 09:00:00,64357.0,64357.0,58237.0,64357.0,6527101,64357.0,58237.0,64357.0,64357.0,6444964,0.049920877041290765,0.049920877041290765,0.049920877041290765,-0.049920877041290765,100.0,100.0,100.0,-0.0,6444964.0,0.20897796396933893,36235925
2020-12-23 10:00:00,58237.0,64347.0,58237.0,64097.0,281,64347.0,58237.0,58237.0,64097.0,-81856,-0.09509455070932454,-0.004039964572618363,-0.00015538325279301397,0.0,97.22573680165759,97.02517162471396,99.00839054157132,-2.9748283752860414,6369806.52700491,0.20860295299072887,36317781
2020-12-26 10:00:00,67567.0,67567.0,67567.0,67567.0,35524646,67567.0,67567.0,67567.0,67567.0,35442509,0.1602074282672528,0.05413669906547888,0.05004118296113261,0.1602074282672528,98.01659663219152,100.0,99.00839054157132,-0.0,6369806.52700491,0.09676877465445373,71760290
2020-12-26 11:00:00,67567.0,67567.0,67127.0,67567.0,47335582,67567.0,67127.0,67567.0,67567.0,47253445,0.0,0.0,0.0,-0.00651205470125949,98.01659663219152,100.0,99.00839054157132,-0.0,53623251.52700491,0.4765323770519701,119013735
2020-12-26 12:00:00,67567.0,67567.0,67547.0,67567.0,25273384,67567.0,67547.0,67567.0,67567.0,25191247,0.0,0.0,0.0,0.006256796817971904,98.01659663219152,100.0,100.0,-0.0,78814498.52700491,0.5739371952293628,144204982
2020-12-27 09:00:00,68037.0,68047.0,64197.0,67697.0,8339693,68047.0,64197.0,68037.0,67697.0,8257556,0.00695605843089082,0.0019240161617357586,0.007104059674101262,-0.04959509674744993,98.04270478337558,96.43221202854231,98.81073734284745,-3.567787971457696,85570680.7088231,0.5930029651563329,152462538
2020-12-27 10:00:00,67597.0,68037.0,67597.0,67597.0,3431010,68037.0,67597.0,67597.0,67597.0,3348873,-0.006467069388714964,-0.0014771703325110418,-0.00014695725013593545,0.05296197641634344,96.98512887053991,95.41284403669725,97.28168535507986,-4.587155963302752,82221807.7088231,0.5576487151642574,149113665
2020-12-27 11:00:00,67607.0,70937.0,64197.0,67647.0,15316353,70937.0,64197.0,67607.0,67647.0,15234216,0.00014793555927038182,0.0007396777963519091,0.042623866425621354,-0.05029809015192982,97.00253909945347,74.09448818897638,88.64651475140532,-25.905511811023622,82583450.81861539,0.5077596944654839,164347881
2020-12-27 12:00:00,67697.0,70937.0,64197.0,67737.0,19068845,70937.0,64197.0,67697.0,67737.0,18986708,0.0013312230981998906,0.0013304359395095125,0.0,0.0,97.03572181127029,74.80314960629921,81.43682727732428,-25.19685039370079,83541237.27558869,0.46196628705564186,183334589
2020-12-27 15:00:00,64197.0,70937.0,64197.0,70937.0,18309,70937.0,64197.0,64197.0,70937.0,-63828,-0.05170096163788646,0.04724153712151409,0.0,0.0,97.91817934326922,100.0,82.96587926509187,-0.0,83477409.27558869,0.47212290581974226,183270761
2020-12-27 16:00:00,67737.0,70937.0,64197.0,64197.0,20238,70937.0,64197.0,67737.0,64197.0,-61899,0.05514276368054582,-0.09501388556042686,0.0,0.0,58.449626777382,46.92913385826772,73.91076115485565,-53.07086614173228,83539308.27558869,0.4739183361236656,183332660
2020-12-28 09:00:00,66897.0,66897.0,64347.0,64347.0,4642460,66897.0,64347.0,66897.0,64347.0,4560323,-0.01240090349439745,0.0023365577830739754,-0.056951943273608974,0.0023365577830739754,58.847187469230825,48.110236220472444,65.01312335958005,-51.889763779527556,78978985.27558869,0.43710514766157627,187892983
2020-12-28 10:00:00,64347.0,64347.0,64347.0,64347.0,689335,64347.0,64347.0,64347.0,64347.0,607198,-0.03811830126911521,0.0,-0.03811830126911521,0.0,58.847187469230825,48.110236220472444,47.716535433070874,-51.889763779527556,78978985.27558869,0.4421684089476613,188500181
